REGRGP_NOM;REG_NOM;REG_NOM_OLD;ACA_NOM;DEP_NOM;COM_CODE;COM_CODE1;COM_CODE2;COM_ID;COM_NOM_MAJ_COURT;COM_NOM_MAJ;COM_NOM;UU_CODE;UU_ID;UUCR_ID;UUCR_NOM;UU_WIKIDATA;UU_PAYSAGE;ZE_ID;DEP_CODE;DEP_ID;DEP_NOM_NUM;DEP_NUM_NOM;DEP_WIKIDATA;DEP_PAYSAGE;NUTS_CODE_3;ACA_CODE;ACA_ID;ACA_WIKIDATA;ACA_PAYSAGE;REG_CODE;REG_ID;REG_WIKIDATA;NUTS_CODE_1;REG_PAYSAGE;REG_CODE_OLD;REG_ID_OLD;FD_ID;FR_ID;FE_ID;UU_ID_10;UU_ID_99;AU_CODE;AU_ID;AUC_ID;AUC_NOM;EPCI_ID;EPCI_NOM;ATLAS_ID;ATLAS_NOM;ATLAS_WIKIDATA;ATLAS_PAYSAGE;geolocalisation;COM_NOM_DEBUT;COM_NOM_FIN;COM_NOM_ANCIENS;COM_NOM_ANCIENS_DATES;COM_CODE_ACTUEL;COM_CODE_ACTUEL_DEPUIS
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38029;38029;38029;C38029;BATIE MONTGASCON;BATIE MONTGASCON;La Bâtie-Montgascon;38405;UU38405;UU38405;La Tour-du-Pin;;;ZE8406;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38302;UU38304;002;AU002;AU002;Lyon;200068567;CC Les Vals du Dauphiné;UU38405;La Tour-du-Pin;;;45.575472151, 5.54225415;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38031;38031;38031;C38031;BEAUFIN;BEAUFIN;Beaufin;;SO;CR38031;Beaufin;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU000;C38031;Beaufin;200040657;CC de la Matheysine;CR38031;Beaufin;;;44.787010753, 5.959065924;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38052;38052;38052;C38052;BOURG D OISANS;BOURG D OISANS;Le Bourg-d'Oisans;38115;UU38115;UU38115;Le Bourg-d'Oisans;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38116;UU38103;;AU000;C38052;Le Bourg-d'Oisans;243800745;CC de l'Oisans;UU38115;Le Bourg-d'Oisans;;;45.027600374, 6.057662306;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38057;38057;38057;C38057;BRESSON;BRESSON;Bresson;38701;UU38701;UU38701;Grenoble;Q3551026;dbfsp;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38701;UU38701;010;AU010;AU010;Grenoble;200040715;Grenoble-Alpes-Métropole;UU38701;Grenoble;Q3551026;dbfsp;45.133467078, 5.750971271;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38058;38058;38058;C38058;BREZINS;BREZINS;Brézins;;SO;CR38058;Brézins;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;200059392;CC Bièvre Isère;CR38058;Brézins;;;45.345189216, 5.307915528;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38059;38059;38059;C38059;BRIE ET ANGONNES;BRIE ET ANGONNES;Brié-et-Angonnes;38121;UU38121;UU38121;Brié-et-Angonnes;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38118;SO;010;AU010;AU010;Grenoble;200040715;Grenoble-Alpes-Métropole;UU38121;Brié-et-Angonnes;;;45.122913512, 5.778725138;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38115;38115;38115;C38115;ST MARTIN DE LA CLUZE;SAINT MARTIN DE LA CLUZE;Saint-Martin-de-la-Cluze;;SO;CR38115;Saint-Martin-de-la-Cluze;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;200030658;CC du Trièves;CR38115;Saint-Martin-de-la-Cluze;;;44.989743744, 5.661433267;1970-12-07;;Cluze-et-Pâquier;Cluze-et-Pâquier (->1970-12-07);;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38121;38121;38121;C38121;COMMELLE;COMMELLE;Commelle;;SO;SO;Commelle;;;SO;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;SO;SO;SO;SO;SO;SO;SO;Commelle;;;45.434774646, 5.231819204;;2019-01-01;;;38479;2019-01-01
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38192;38192;38192;C38192;HURTIERES;HURTIERES;Hurtières;;SO;CR38192;Hurtières;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;200018166;CC Le Grésivaudan;CR38192;Hurtières;;;45.28682511, 5.968099673;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38198;38198;38198;C38198;JARCIEU;JARCIEU;Jarcieu;;SO;CR38198;Jarcieu;;;ZE8433;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU997;C38198;Jarcieu;200085751;CC Entre Bièvre et Rhône;CR38198;Jarcieu;;;45.335427257, 4.9494848;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38224;38224;38224;C38224;MAYRES SAVEL;MAYRES SAVEL;Mayres-Savel;;SO;CR38224;Mayres-Savel;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU998;C38224;Mayres-Savel;200040657;CC de la Matheysine;CR38224;Mayres-Savel;;;44.886742343, 5.710971322;1965-03-01;;Mayres;Mayres (->1965-03-01);;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38004;38004;38004;C38004;ALBENC;ALBENC;L'Albenc;38402;UU38402;UU38402;Saint-Marcellin;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38401;UU38111;228;AU228;AU228;Saint-Marcellin;200070431;CC Saint-Marcellin Vercors Isère Communauté;UU38402;Saint-Marcellin;;;45.218480217, 5.458684063;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38011;38011;38011;C38011;ANTHON;ANTHON;Anthon;;SO;CR38011;Anthon;;;ZE8421;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;002;AU002;AU002;Lyon;243800935;CC Lyon Saint Exupéry en Dauphiné;CR38011;Anthon;;;45.784746058, 5.154341218;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38014;38014;38014;C38014;ARANDON;ARANDON;Arandon;;SO;SO;Arandon;;;SO;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;SO;SO;SO;SO;SO;SO;SO;Arandon;;;45.717290455, 5.444923613;;2017-01-01;;;38297;2017-01-01
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38051;38051;38051;C38051;BOUGE CHAMBALUD;BOUGE CHAMBALUD;Bougé-Chambalud;;SO;CR38051;Bougé-Chambalud;;;ZE8433;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU997;C38051;Bougé-Chambalud;200085751;CC Entre Bièvre et Rhône;CR38051;Bougé-Chambalud;;;45.319795541, 4.892342752;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38060;38060;38060;C38060;BRION;BRION;Brion;;SO;CR38060;Brion;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;200059392;CC Bièvre Isère;CR38060;Brion;;;45.292170374, 5.340132485;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38081;38081;38081;C38081;CHARANTONNAY;CHARANTONNAY;Charantonnay;;SO;CR38081;Charantonnay;;;ZE8421;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;002;AU002;AU002;Lyon;243801255;CC Collines Isère Nord Communauté;CR38081;Charantonnay;;;45.538513271, 5.115837443;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38090;38090;38090;C38090;CHATEAU BERNARD;CHATEAU BERNARD;Château-Bernard;;SO;CR38090;Château-Bernard;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;200030658;CC du Trièves;CR38090;Château-Bernard;;;44.981684344, 5.564156606;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38119;38119;38119;C38119;COLOMBIER SAUGNIEU;COLOMBIER SAUGNIEU;Colombier-saugnieu;;SO;SO;Colombier-saugnieu;;;SO;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;SO;SO;SO;SO;SO;SO;SO;Colombier-saugnieu;;;;;1971-04-01;;;69299;1971-04-01
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38173;38173;38173;C38173;FRENEY D OISANS;FRENEY D OISANS;Le Freney-d'Oisans;;SO;CR38173;Le Freney-d'Oisans;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU000;C38173;Le Freney-d'Oisans;243800745;CC de l'Oisans;CR38173;Le Freney-d'Oisans;;;45.07839939, 6.122756247;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38201;38201;38201;C38201;JONAGE;JONAGE;Jonage;;SO;SO;Jonage;;;SO;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;SO;SO;SO;SO;SO;SO;SO;Jonage;;;;;1967-12-31;;;69279;1967-12-31
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38220;38220;38220;C38220;MARENNES;MARENNES;Marennes;;SO;SO;Marennes;;;SO;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;SO;SO;SO;SO;SO;SO;SO;Marennes;;;;;1967-12-31;;;69281;1967-12-31
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38227;38227;38227;C38227;MEPIEU;MEPIEU;Mépieu;;SO;SO;Mépieu;;;SO;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;SO;SO;SO;SO;SO;SO;SO;Mépieu;;;;;1989-09-30;;;38139;1989-09-30
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38257;38257;38257;C38257;MONTREVEL;MONTREVEL;Montrevel;;SO;CR38257;Montrevel;;;ZE8406;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;002;AU002;AU002;Lyon;200068567;CC Les Vals du Dauphiné;CR38257;Montrevel;;;45.477087614, 5.407297015;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38313;38313;38313;C38313;PONSONNAS;PONSONNAS;Ponsonnas;38207;UU38207;UU38207;La Mure;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38204;UU38204;467;AU467;AU467;La Mure;200040657;CC de la Matheysine;UU38207;La Mure;;;44.889169717, 5.798476595;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38358;38358;38358;C38358;STE ANNE SUR GERVONDE;SAINTE ANNE SUR GERVONDE;Sainte-Anne-sur-Gervonde;;SO;CR38358;Sainte-Anne-sur-Gervonde;;;ZE8406;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;002;AU002;AU002;Lyon;200059392;CC Bièvre Isère;CR38358;Sainte-Anne-sur-Gervonde;;;45.499816928, 5.23316521;1948-10-21;;Sainte-Anne-d'Estrablin;Sainte-Anne-d'Estrablin (->1948-10-21);;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38432;38432;38432;C38432;ST NICOLAS DE MACHERIN;SAINT NICOLAS DE MACHERIN;Saint-Nicolas-de-Macherin;;SO;CR38432;Saint-Nicolas-de-Macherin;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;243800984;CA du Pays Voironnais;CR38432;Saint-Nicolas-de-Macherin;;;45.406770644, 5.615397179;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38484;38484;38484;C38484;SERPAIZE;SERPAIZE;Serpaize;00559;UU00559;UU00559;Vienne;;hf344;ZE8421;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU00556;SO;076;AU076;AU076;Vienne;200077014;CA Vienne Condrieu;UU00559;Vienne;;hf344;45.557148975, 4.919506039;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38501;38501;38501;C38501;TENCIN;TENCIN;Tencin;38701;UU38701;UU38701;Grenoble;Q3551026;dbfsp;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;200018166;CC Le Grésivaudan;UU38701;Grenoble;Q3551026;dbfsp;45.31145701, 5.958832077;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38547;38547;38547;C38547;VILLARD BONNOT;VILLARD BONNOT;Villard-Bonnot;38701;UU38701;UU38701;Grenoble;Q3551026;dbfsp;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38701;UU38701;010;AU010;AU010;Grenoble;200018166;CC Le Grésivaudan;UU38701;Grenoble;Q3551026;dbfsp;45.245375823, 5.889017865;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38556;38556;38556;C38556;VILLE SOUS ANJOU;VILLE SOUS ANJOU;Ville-sous-Anjou;;SO;CR38556;Ville-sous-Anjou;;;ZE8433;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;076;AU076;AU076;Vienne;200085751;CC Entre Bièvre et Rhône;CR38556;Ville-sous-Anjou;;;45.376405552, 4.858111784;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38559;38559;38559;C38559;VINAY;VINAY;Vinay;38402;UU38402;UU38402;Saint-Marcellin;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38401;UU38111;228;AU228;AU228;Saint-Marcellin;200070431;CC Saint-Marcellin Vercors Isère Communauté;UU38402;Saint-Marcellin;;;45.214748583, 5.407851649;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38566;38566;38566;C38566;VOUREY;VOUREY;Vourey;38502;UU38502;UU38502;Voiron;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38701;UU38403;010;AU010;AU010;Grenoble;243800984;CA du Pays Voironnais;UU38502;Voiron;;;45.316945467, 5.522298939;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38230;38230;38230;C38230;MEYRIE;MEYRIE;Meyrié;38501;UU38501;UU38501;Bourgoin-Jallieu;;;ZE8406;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38501;SO;002;AU002;AU002;Lyon;243800604;CA Porte de l'Isère (CAPI);UU38501;Bourgoin-Jallieu;;;45.560338258, 5.285122597;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38233;38233;38233;C38233;MEYZIEU;MEYZIEU;Meyzieu;;SO;SO;Meyzieu;;;SO;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;SO;SO;SO;SO;SO;SO;SO;Meyzieu;;;;;1967-12-31;;;69282;1967-12-31
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38251;38251;38251;C38251;MONTCEAU;MONTCEAU;Montceau;;SO;SO;Montceau;;;SO;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;SO;SO;SO;SO;SO;SO;SO;Montceau;;;;;1973-01-01;;;38348;1973-01-01
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38283;38283;38283;C38283;ORIS EN RATTIER;ORIS EN RATTIER;Oris-en-Rattier;;SO;CR38283;Oris-en-Rattier;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU998;C38283;Oris-en-Rattier;200040657;CC de la Matheysine;CR38283;Oris-en-Rattier;;;44.933714882, 5.885523173;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38322;38322;38322;C38322;PRESLES;PRESLES;Presles;;SO;CR38322;Presles;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU000;C38322;Presles;200070431;CC Saint-Marcellin Vercors Isère Communauté;CR38322;Presles;;;45.092917908, 5.405691567;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38343;38343;38343;C38343;ROMAGNIEU;ROMAGNIEU;Romagnieu;00453;UU00453;UU00453;Le Pont-de-Beauvoisin;;;ZE8406;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU00360;SO;;AU997;C38343;Romagnieu;200068567;CC Les Vals du Dauphiné;UU00453;Le Pont-de-Beauvoisin;;;45.561969901, 5.640342772;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38396;38396;38396;C38396;ST HONORE;SAINT HONORE;Saint-Honoré;;SO;CR38396;Saint-Honoré;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU998;C38396;Saint-Honoré;200040657;CC de la Matheysine;CR38396;Saint-Honoré;;;44.958265906, 5.820376534;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38398;38398;38398;C38398;ST JEAN D AVELANNE;SAINT JEAN D AVELANNE;Saint-Jean-d'Avelanne;;SO;CR38398;Saint-Jean-d'Avelanne;;;ZE8406;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU00360;UU00267;;AU997;C38398;Saint-Jean-d'Avelanne;200068567;CC Les Vals du Dauphiné;CR38398;Saint-Jean-d'Avelanne;;;45.507836938, 5.667672601;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38452;38452;38452;C38452;ST ROMAIN DE SURIEU;SAINT ROMAIN DE SURIEU;Saint-Romain-de-Surieu;;SO;CR38452;Saint-Romain-de-Surieu;;;ZE8433;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;076;AU076;AU076;Vienne;200085751;CC Entre Bièvre et Rhône;CR38452;Saint-Romain-de-Surieu;;;45.389477878, 4.889189334;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38470;38470;38470;C38470;SALLE EN BEAUMONT;SALLE EN BEAUMONT;La Salle-en-Beaumont;;SO;CR38470;La Salle-en-Beaumont;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU998;C38470;La Salle-en-Beaumont;200040657;CC de la Matheysine;CR38470;La Salle-en-Beaumont;;;44.85955735, 5.861257798;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38512;38512;38512;C38512;TRAMOLE;TRAMOLE;Tramolé;;SO;CR38512;Tramolé;;;ZE8406;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;002;AU002;AU002;Lyon;200059392;CC Bièvre Isère;CR38512;Tramolé;;;45.514063457, 5.268033286;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38517;38517;38517;C38517;TULLINS;TULLINS;Tullins;38209;UU38209;UU38209;Tullins;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38206;UU38207;010;AU010;AU010;Grenoble;243800984;CA du Pays Voironnais;UU38209;Tullins;;;45.29378374, 5.490509764;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38520;38520;38520;C38520;VALENCOGNE;VALENCOGNE;Valencogne;;SO;CR38520;Valencogne;;;ZE8406;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU997;C38520;Valencogne;200068567;CC Les Vals du Dauphiné;CR38520;Valencogne;;;45.491718433, 5.531583072;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38537;38537;38537;C38537;VERPILLIERE;VERPILLIERE;La Verpillière;38404;UU38404;UU38404;Villefontaine;;;ZE8406;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38403;UU38401;002;AU002;AU002;Lyon;243800604;CA Porte de l'Isère (CAPI);UU38404;Villefontaine;;;45.637588327, 5.148427724;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38456;38456;38456;C38456;CHATEL EN TRIEVES;CHATEL EN TRIEVES;Châtel-en-Trièves;;SO;CR38456;Châtel-en-Trièves;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU998;C38456;Saint-Sébastien;200030658;CC du Trièves;CR38456;Châtel-en-Trièves;;;44.848335112, 5.803907809;2017-01-01;;Saint-Sébastien;Saint-Sébastien (->2017-01-01);;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38105;38105;38105;C38105;CHIRENS;CHIRENS;Chirens;38502;UU38502;UU38502;Voiron;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38701;UU38403;010;AU010;AU010;Grenoble;243800984;CA du Pays Voironnais;UU38502;Voiron;;;45.415995733, 5.556206417;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38116;38116;38116;C38116;COGNET;COGNET;Cognet;;SO;CR38116;Cognet;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;467;AU467;AU467;La Mure;200040657;CC de la Matheysine;CR38116;Cognet;;;44.881831771, 5.776494088;;;;;;
